epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6531239748001099,0.5150256466148491,0.7690737396478653,0.7476707920432091
2,0.6406689286231995,0.784546442946097,0.5199644733220339,0.8308707997202873
3,0.3967033922672272,0.8440720775073632,0.45815232768654823,0.8521723300218582
4,0.4657958745956421,0.868938766475907,0.37428400851786137,0.8782735615968704
5,0.21942706406116486,0.8841919083344308,0.36082558520138264,0.8834659643471241
6,0.4079964756965637,0.9027733529420724,0.35740781389176846,0.8884360454976559
7,0.3444367051124573,0.9091272936727768,0.3206414859741926,0.8964054174721241
8,0.200789675116539,0.9182614572066113,0.31783887557685375,0.9033504389226437
9,0.15345406532287598,0.9276504955793682,0.34827263467013836,0.898092582821846
10,0.25018951296806335,0.9332696808908219,0.32861884124577045,0.8975565135478973
11,0.18426083028316498,0.9365009118739823,0.3375677755102515,0.9019292294979095
12,0.10658712685108185,0.9405052289926916,0.30775502882897854,0.9075662791728973
13,0.11376997083425522,0.9447146403162103,0.3022311720997095,0.9123618267476559
14,0.2276676446199417,0.9510974534472129,0.35127344354987144,0.9028403423726559
15,0.049832526594400406,0.9528994959099848,0.3404643889516592,0.9063237607479095
16,0.08720634132623672,0.9516953135791578,0.3173950780183077,0.9152219071984291
17,0.17743870615959167,0.9580193865568118,0.3418666534125805,0.9037950858473778
18,0.008536470122635365,0.9617011278195489,0.3248796612024307,0.9133165702223778
19,0.05907672271132469,0.9636589817534712,0.35112868808209896,0.9112065732479095
20,0.20945391058921814,0.9654600284153357,0.39689293410629034,0.8991564139723778
21,0.18329206109046936,0.9645395933237291,0.3281943714246154,0.9167781732976437
22,0.05443034693598747,0.9663023088211403,0.32866630982607603,0.9183521009981632
23,0.182607501745224,0.9730669363100726,0.3545870678499341,0.9123400077223778
24,0.10793380439281464,0.971480940069471,0.35528392158448696,0.9158888794481754
25,0.05245888605713844,0.9728812561895614,0.36349350586533546,0.9175542294979095
