epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.391770601272583,0.0943772301525998,2.4038263857364655,0.09116938151419163
2,2.394313335418701,0.09020714523424779,2.402329593896866,0.09116938151419163
3,2.3954219818115234,0.09083337981001775,2.4004234224557877,0.0974692483432591
4,2.402690887451172,0.09229243658763125,2.399038389325142,0.0996665139682591
5,2.4238805770874023,0.09259510003870591,2.4029271602630615,0.09116938151419163
6,2.396369695663452,0.09168511853182226,2.4004358649253845,0.08901574928313494
7,2.4163146018981934,0.09443597075410355,2.4015194475650787,0.0974692483432591
8,2.3898065090179443,0.09218441364460421,2.401097849011421,0.09114340879023075
9,2.397900104522705,0.09076468316011858,2.4015969336032867,0.0996665139682591
10,2.3960344791412354,0.09489643730615314,2.4014925211668015,0.0996665139682591
11,2.401789426803589,0.09171548440940398,2.4007474035024643,0.0974692483432591
12,2.3987390995025635,0.09495517790765691,2.3994608372449875,0.09254280244931579
13,2.40165638923645,0.0938097361783336,2.4009741842746735,0.08901574928313494
14,2.3931376934051514,0.09438768398941011,2.4013053625822067,0.08584192115813494
15,2.392554998397827,0.08809248358011246,2.4000008702278137,0.09114340879023075
16,2.3846776485443115,0.09142128361347027,2.40043443441391,0.0996665139682591
17,2.3898918628692627,0.0935658133567724,2.402376025915146,0.08914665039628744
18,2.3984789848327637,0.09304610835878473,2.4006571024656296,0.0974692483432591
19,2.396639585494995,0.09042269338790636,2.3999167531728745,0.0974692483432591
20,2.3982839584350586,0.09105838616763738,2.4025379568338394,0.0974692483432591
21,2.39646053314209,0.09206743023001161,2.399897664785385,0.0974692483432591
22,2.3975651264190674,0.09081446329005678,2.400259777903557,0.0974692483432591
23,2.38879656791687,0.09381969222672899,2.4005694538354874,0.0974692483432591
24,2.4029979705810547,0.09299682601726145,2.3999934643507004,0.09254280244931579
25,2.3992979526519775,0.09376045383681032,2.400724172592163,0.08901574928313494
