epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.1453654766082764,0.11910801901853174,2.1984150260686874,0.18168945237994194
2,2.0797932147979736,0.17391349800995418,2.1260086447000504,0.18231279030442238
3,2.1627166271209717,0.21017685891094065,1.9729182496666908,0.25670192018151283
4,2.11720871925354,0.2478091747016835,1.9392138943076134,0.27363489009439945
5,2.01389741897583,0.2261543025199632,1.9351261779665947,0.24665267579257488
6,1.9160200357437134,0.2570812292116925,1.8600494116544724,0.2766996342688799
7,2.0137717723846436,0.2843363706330608,1.853275053203106,0.29633996821939945
8,2.3609025478363037,0.24692756789071219,2.415243849158287,0.10090903379023075
9,1.9619210958480835,0.16107867658138275,2.0987582057714462,0.19312042836099863
10,1.7921823263168335,0.2140044563246849,2.018238589167595,0.2245231457054615
11,1.900210976600647,0.23470106003876018,1.9771400392055511,0.24627347849309444
12,1.973180890083313,0.26227927476839913,1.925570584833622,0.2831781916320324
13,1.9742175340652466,0.2818488554846972,1.8686188757419586,0.3024216666817665
14,2.188741445541382,0.26588186565646554,2.119285926222801,0.21662337891757488
15,2.1073734760284424,0.25047191596568974,1.9669678881764412,0.27973840571939945
16,2.0680601596832275,0.26269045897892546,2.000247023999691,0.2357972487807274
17,1.8968056440353394,0.23731451912930138,1.9869483634829521,0.25543758273124695
18,1.8667558431625366,0.2642475825951512,1.9278332442045212,0.28286859951913357
19,2.0652904510498047,0.2536732787476446,1.8965963199734688,0.31966422870755196
20,2.0472919940948486,0.2717947543115544,2.0652075111865997,0.2448304519057274
21,2.1372461318969727,0.2679875670070935,2.187704235315323,0.2197276009246707
22,1.9814270734786987,0.2326247292129617,2.0294944047927856,0.21464843675494194
23,1.9173122644424438,0.22326555926548808,2.0103303119540215,0.23313351813703775
24,2.0472002029418945,0.20486929721402047,2.021158553659916,0.2370179519057274
25,1.9359403848648071,0.22512584431727128,1.9943082109093666,0.2404359206557274
