epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.461793899536133,0.09480882419231243,2.4599435329437256,0.09815388079732656
2,2.4282925128936768,0.09593385609244942,2.416806861758232,0.10306266602128744
3,2.4102602005004883,0.09628679748988689,2.4068562537431717,0.10075631644576788
4,2.399240016937256,0.0920669324415967,2.4033418148756027,0.109519406221807
5,2.3979434967041016,0.09617927233527478,2.401428759098053,0.09742145892232656
6,2.406181573867798,0.09711862417092,2.4001414477825165,0.104148312471807
7,2.3961713314056396,0.09462264639542516,2.3995313942432404,0.10470619983971119
8,2.40151309967041,0.09895949485830795,2.3985972851514816,0.09760014899075031
9,2.3936455249786377,0.09981123358011246,2.398340106010437,0.10712163336575031
10,2.3878517150878906,0.1000163278969607,2.39646352827549,0.10250477865338326
11,2.3674652576446533,0.10355221340082642,2.392514690756798,0.109031124971807
12,2.3709113597869873,0.10851479865106425,2.386322721838951,0.12084129825234413
13,2.399519681930542,0.11348733989367808,2.3721706718206406,0.11620262637734413
14,2.3606090545654297,0.13402813180048662,2.3387556225061417,0.15283722523599863
15,2.336872100830078,0.1371797143964839,2.3520981818437576,0.13637071941047907
16,2.3322949409484863,0.13835502421497403,2.339515656232834,0.14001101162284613
17,2.2996253967285156,0.14105709188414695,2.3050970137119293,0.139322224073112
18,2.3676059246063232,0.14204572606131546,2.293527215719223,0.152505817823112
19,2.2612736225128174,0.14790037195933492,2.287486270070076,0.15647751837968826
20,2.2823307514190674,0.1442196261613889,2.3138894140720367,0.12882833275943995
21,2.2847042083740234,0.1501330126048927,2.270459607243538,0.15854388289153576
22,2.377603530883789,0.14420967005697408,2.308181881904602,0.15441946452483535
23,2.4081966876983643,0.1290834673813411,2.3865018039941788,0.10940616670995951
24,2.404620885848999,0.10705574181743134,2.381511777639389,0.11792927142232656
25,2.353692054748535,0.11120740811627611,2.3733360320329666,0.12190512754023075
