epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.4085628986358643,0.09288930086264933,2.4208655655384064,0.09114756481721997
2,2.402780055999756,0.09236113323753041,2.406951352953911,0.09249916858971119
3,2.401793956756592,0.09440759608620092,2.4038115590810776,0.09249916858971119
4,2.3996737003326416,0.09223319819771257,2.401772364974022,0.09742561494931579
5,2.3963756561279297,0.09293908104860693,2.401382938027382,0.0860382728278637
6,2.392789363861084,0.09390830097341896,2.400390625,0.09742561494931579
7,2.4019460678100586,0.09241887823419463,2.4001263231039047,0.09742561494931579
8,2.385739803314209,0.09175481070253186,2.400733157992363,0.08628656901419163
9,2.3977131843566895,0.09290871511500581,2.399364724755287,0.09742561494931579
10,2.395418405532837,0.09302669410642825,2.4002147018909454,0.09742561494931579
11,2.4012484550476074,0.0906078756079638,2.4001454561948776,0.08919028379023075
12,2.3978006839752197,0.09146957037816371,2.3990703523159027,0.09742561494931579
13,2.392977714538574,0.09368180116652546,2.3995194286108017,0.09742561494931579
14,2.3966221809387207,0.0949452219152809,2.3993833661079407,0.09742561494931579
15,2.4027159214019775,0.09482774071227339,2.3990914076566696,0.09742561494931579
16,2.3965885639190674,0.0935160331708148,2.3995581567287445,0.09742561494931579
17,2.4912922382354736,0.09481878029672723,2.399317368865013,0.09742561494931579
18,2.398956298828125,0.09315363356941625,2.3993344455957413,0.09949197946116328
19,2.4080164432525635,0.09125402222450514,2.3992131501436234,0.09742561494931579
20,2.3994882106781006,0.0940735710966856,2.3997333347797394,0.08919028379023075
21,2.402916193008423,0.09116690689907934,2.399294212460518,0.09742561494931579
22,2.3993330001831055,0.09472967376162235,2.399109825491905,0.09949197946116328
23,2.3962340354919434,0.09241987383903418,2.399182543158531,0.09742561494931579
24,2.4021589756011963,0.09377040988520573,2.3996433466672897,0.0860382728278637
25,2.3908989429473877,0.09220482352980994,2.3997900187969208,0.09742561494931579
