epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.390456199645996,0.0932322862116914,2.4039042741060257,0.08601645566523075
2,2.402557134628296,0.09149894067891558,2.4019214808940887,0.09121301490813494
3,2.40142560005188,0.0930953907563274,2.3997759222984314,0.09738198108971119
4,2.4041879177093506,0.09243879030297573,2.4004248529672623,0.09953561332076788
5,2.3931519985198975,0.09006029373048839,2.400465801358223,0.09738198108971119
6,2.3966622352600098,0.09156763732881475,2.399363934993744,0.09953561332076788
7,2.4033870697021484,0.08961924143079528,2.4005226790905,0.09738198108971119
8,2.3884072303771973,0.0915093945157259,2.4048902690410614,0.09121301490813494
9,2.4056572914123535,0.09458282225786295,2.4032687544822693,0.09121301490813494
10,2.3994362354278564,0.09443597075410355,2.4010350704193115,0.08886303193867207
11,2.3894379138946533,0.0903042165800593,2.401450827717781,0.08886303193867207
12,2.39205002784729,0.0919200809378373,2.401229590177536,0.08584192115813494
13,2.3953237533569336,0.08985470162522524,2.4009818583726883,0.09105614200234413
14,2.4246060848236084,0.09256572973795403,2.4023833125829697,0.08910301700234413
15,2.394268035888672,0.09251694515683598,2.40097314119339,0.09121301490813494
16,2.3979713916778564,0.09029475834808852,2.3990956097841263,0.09953561332076788
17,2.4114527702331543,0.09344733657693505,2.4009086340665817,0.09953561332076788
18,2.403620719909668,0.09319295986254413,2.399241030216217,0.09738198108971119
19,2.3847267627716064,0.09427070057481751,2.401362121105194,0.08584192115813494
20,2.400874614715576,0.09322183237488109,2.3999030590057373,0.09953561332076788
21,2.40132999420166,0.09308493691951708,2.400205433368683,0.09738198108971119
22,2.3999783992767334,0.09072585459938623,2.4011932611465454,0.09121301490813494
23,2.3983755111694336,0.08895417835031237,2.399525299668312,0.09738198108971119
24,2.406733989715576,0.09343738052853964,2.4007194489240646,0.08584192115813494
25,2.402043342590332,0.08975613688615929,2.4000240713357925,0.09121301490813494
