epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.8427608013153076,0.1978020063020233,1.828723557293415,0.3433635290712118
2,1.5269068479537964,0.383599026758868,1.4569107666611671,0.4346679672598839
3,1.321859359741211,0.44363341474891604,1.3181086778640747,0.4724619761109352
4,1.3383768796920776,0.49098729997649226,1.1979989930987358,0.5225284639745951
5,1.0024489164352417,0.549484974459598,1.114608533680439,0.5641632713377476
6,1.0596390962600708,0.6086268039574301,0.9867882393300533,0.6300729289650917
7,0.8046591877937317,0.6706683286150595,0.8427086398005486,0.7051944807171822
8,0.9084823727607727,0.7148890499781845,0.7350614443421364,0.757235910743475
9,0.7535070776939392,0.7490277931206208,0.6753255985677242,0.7747007980942726
10,0.6190313696861267,0.767414597192205,0.6107637658715248,0.8002441376447678
11,0.8913717865943909,0.7869154810905457,0.5879416596144438,0.80876724421978
12,0.47832342982292175,0.7988901012822202,0.5803229287266731,0.8091422840952873
13,0.4757397770881653,0.8086121687315461,0.5575701650232077,0.8179531656205654
14,0.45486167073249817,0.8163066896280848,0.5297385565936565,0.8247454687952995
15,0.4597853422164917,0.8281628328158444,0.5310336109250784,0.8285384774208069
16,0.44545140862464905,0.8286815424610797,0.47064120322465897,0.8429209589958191
17,0.6108617782592773,0.8377176388762051,0.5090477857738733,0.8350430093705654
18,0.4588547945022583,0.8438953582505534,0.5166962686926126,0.8325143344700336
19,0.42955827713012695,0.8485751918384007,0.46127662621438503,0.8450964093208313
20,0.44273459911346436,0.8525790110566562,0.45304273441433907,0.852241937071085
21,0.4123832583427429,0.858903581934764,0.45249237678945065,0.853950921446085
22,0.21135659515857697,0.8599813226470374,0.43140762485563755,0.8651377558708191
23,0.2785341441631317,0.8636132837238168,0.45977986231446266,0.8529307246208191
24,0.5265306234359741,0.8687132623858917,0.4307810179889202,0.8631846308708191
25,0.42175915837287903,0.8698781181995133,0.42767936177551746,0.8654691651463509
