epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.8755403757095337,0.22642859144318372,1.7688474580645561,0.3593199383467436
2,1.2684664726257324,0.46226513699481364,1.2655551433563232,0.5422778837382793
3,0.8908357620239258,0.5927877493370745,1.0398957952857018,0.6450964100658894
4,0.7567875981330872,0.6798024921488941,0.8282689303159714,0.7236577458679676
5,0.7174568176269531,0.7287334132015257,0.715094655752182,0.7609634697437286
6,0.45879149436950684,0.7617366708310923,0.6575999949127436,0.7725471630692482
7,0.53245609998703,0.7839993588010171,0.6009898912161589,0.7981341406702995
8,0.8778716921806335,0.7980766932767137,0.5694232434034348,0.8115618750452995
9,0.6215142011642456,0.8115775733065784,0.5440876316279173,0.8208392187952995
10,0.8676530122756958,0.8219746597727439,0.5348773337900639,0.8238343559205532
11,0.6230862140655518,0.8318336225093755,0.5185710806399584,0.8328457437455654
12,0.496783971786499,0.839450486620566,0.49190310202538967,0.8379945121705532
13,0.5529469847679138,0.8445215924341876,0.4826297927647829,0.8431432843208313
14,0.22827458381652832,0.8512777574080274,0.4666976369917393,0.846870843321085
15,0.5980855226516724,0.8583550040883229,0.4562281407415867,0.8488021492958069
16,0.5796574354171753,0.8600096971468818,0.4490100257098675,0.8555508218705654
17,0.30284711718559265,0.8658454265809596,0.43223800510168076,0.8584763519465923
18,0.41342857480049133,0.8696237417092001,0.4440122749656439,0.8560131303966045
19,0.4125817120075226,0.8710041458445384,0.42135276831686497,0.8674441054463387
20,0.40084099769592285,0.87654517647019,0.4268062077462673,0.8608741238713264
21,0.28016331791877747,0.8808531523647165,0.40393917448818684,0.8670212738215923
22,0.38305389881134033,0.8818323285059821,0.4209013991057873,0.8630495741963387
23,0.16278615593910217,0.8834969773328394,0.42535624001175165,0.8652032054960728
24,0.4352825880050659,0.8870502858233631,0.4030454233288765,0.8676446117460728
25,0.3583837151527405,0.8896353701899823,0.3893821043893695,0.8728588335216045
