epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7913239002227783,0.25414419913650454,1.7340700700879097,0.4186377990990877
2,1.0151736736297607,0.5155234484744251,1.1288164108991623,0.6083184406161308
3,1.1787525415420532,0.6386721237261492,0.9454707689583302,0.6777634620666504
4,1.083282709121704,0.6948784168501546,0.8105878531932831,0.7188185639679432
5,0.7762318253517151,0.7337751491625506,0.7189996875822544,0.7551695480942726
6,0.737280547618866,0.7656319692618865,0.6529874466359615,0.7829101532697678
7,0.48729512095451355,0.7830500508609571,0.606383603066206,0.8014648407697678
8,0.6386062502861023,0.8010630056374055,0.569702498614788,0.8111432008445263
9,0.6790452003479004,0.8126448603500998,0.5448457561433315,0.8211051747202873
10,0.4276988208293915,0.8207027764248669,0.523620130494237,0.8296500965952873
11,0.324029803276062,0.8294262536486289,0.5076185390353203,0.8370615839958191
12,0.5650708079338074,0.8378739486959644,0.4863083343952894,0.8398125804960728
13,0.4219992756843567,0.8402240706565685,0.487290620803833,0.8422103524208069
14,0.3509957194328308,0.8467049509062803,0.48659779876470566,0.8468926586210728
15,0.41534706950187683,0.854381053071273,0.46868171729147434,0.8523292019963264
16,0.24536128342151642,0.8574460184663758,0.451697139069438,0.8542386963963509
17,0.4869937300682068,0.8618699823107038,0.4593553338199854,0.8503542616963387
18,0.40318548679351807,0.8649050790564459,0.45486392453312874,0.8533275835216045
19,0.3959030508995056,0.8672054208310923,0.43737697042524815,0.8575434237718582
20,0.3168274760246277,0.8693399944699797,0.44654595106840134,0.8592087738215923
21,0.27639785408973694,0.8750677010170499,0.43514219112694263,0.8616938143968582
22,0.3451822102069855,0.8755465862446261,0.43165795505046844,0.8599848300218582
23,0.5213577747344971,0.8786010975228217,0.44624136574566364,0.8587423115968704
24,0.1967502236366272,0.8815197088664636,0.43237853422760963,0.8589646331965923
25,0.43291494250297546,0.8843482181541902,0.4172011148184538,0.8616719990968704
