epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.0143494606018066,0.47840934454050277,1.0193665064871311,0.6787618435919285
2,0.6283290386199951,0.747462206765225,0.5679779946804047,0.8140074387192726
3,0.5608398914337158,0.8261163700792126,0.47539412789046764,0.8436751961708069
4,0.24525541067123413,0.8567899156333809,0.4136687759310007,0.8662234023213387
5,0.5022973418235779,0.8722665708764155,0.39732800796628,0.8656914867460728
6,0.26792171597480774,0.889272970364506,0.3860617019236088,0.8801830522716045
7,0.4094206690788269,0.89808406059007,0.35375585220754147,0.8821798115968704
8,0.37158212065696716,0.906395855702852,0.389484453946352,0.8743891268968582
9,0.3334694802761078,0.9166162229122076,0.35741985961794853,0.885397270321846
10,0.30706527829170227,0.9197692987614108,0.3209707187488675,0.893209770321846
11,0.1518726795911789,0.9234799128726012,0.35594257339835167,0.886373832821846
12,0.2438732087612152,0.9286978701899823,0.3415144355967641,0.891989067196846
13,0.14540550112724304,0.9362365791672155,0.3198453616350889,0.896871879696846
14,0.08471165597438812,0.9365795644602382,0.36330000311136246,0.8864652588963509
15,0.17313438653945923,0.9462224814228546,0.3484750585630536,0.890524223446846
16,0.048473045229911804,0.9430509868421053,0.34063878655433655,0.8966495580971241
17,0.26777184009552,0.9483172310922379,0.35938549879938364,0.8898354358971119
18,0.19357198476791382,0.9535157743253206,0.35090057365596294,0.8937198705971241
19,0.21262319386005402,0.9534082493387667,0.3556963140144944,0.8942299671471119
20,0.08811352401971817,0.9563651913987067,0.4088923102244735,0.8868184834718704
21,0.14641855657100677,0.9600558930769899,0.3880654498934746,0.8910343237221241
22,0.07888074964284897,0.9617006299190951,0.36906086560338736,0.8994005545973778
23,0.17675641179084778,0.9659886938288695,0.40546353068202734,0.8903237171471119
24,0.023935360834002495,0.9651668233082706,0.36690783593803644,0.9006867073476315
25,0.1133396327495575,0.9659792355128697,0.3787404475733638,0.898336723446846
