epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.4622864723205566,0.08542924447167188,2.4738021790981293,0.08588555501773953
2,2.1798810958862305,0.11249074093381264,2.2731397598981857,0.18038148246705532
3,2.006232500076294,0.20526206269300074,2.1083454191684723,0.2287171706557274
4,1.9759128093719482,0.2434817843867424,1.9685118943452835,0.257368890568614
5,1.7752560377120972,0.27263703482939783,1.8100685998797417,0.28852746821939945
6,1.8233602046966553,0.3086948038491988,1.7220840081572533,0.33499729819595814
7,1.5277677774429321,0.34680799590913874,1.6517084762454033,0.37199343368411064
8,1.5467228889465332,0.389708049315259,1.5501716434955597,0.4314941391348839
9,1.5441303253173828,0.43100318984877795,1.455750197172165,0.4675750080496073
10,1.2392396926879883,0.4719369263577282,1.3669247180223465,0.49514108151197433
11,1.3939663171768188,0.49481589296706635,1.2960081920027733,0.5181297771632671
12,1.413365125656128,0.5057511031627655,1.2641946896910667,0.539169505238533
13,1.2577340602874756,0.5259006229558385,1.2138274759054184,0.5509755238890648
14,1.2700917720794678,0.5432385587154475,1.1932087317109108,0.5630911290645599
15,1.1658432483673096,0.5588735144837458,1.144294112920761,0.5922093167901039
16,1.3106884956359863,0.5720503258525877,1.1169402822852135,0.6206823475658894
17,1.3099814653396606,0.5846989692601943,1.0840403363108635,0.6228359788656235
18,1.1049436330795288,0.5986797303185427,1.0559227503836155,0.6382344998419285
19,1.0949585437774658,0.606345876715237,1.0234957411885262,0.6378594562411308
20,1.1278616189956665,0.6107215536268134,1.0088752247393131,0.6462475061416626
21,1.2576974630355835,0.6192887210308161,0.9871773831546307,0.6524164713919163
22,1.07766854763031,0.6228136550214954,0.971637174487114,0.6594747342169285
23,1.0279048681259155,0.6314385672260944,0.9621785432100296,0.6658442057669163
24,1.1790602207183838,0.6379289057918061,0.9428268894553185,0.6742977052927017
25,1.2001519203186035,0.641090444604257,0.938139546662569,0.67787254601717
