epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.505143165588379,0.08941315152311236,2.4566726088523865,0.08628656901419163
2,2.407351016998291,0.09004983989367808,2.4121367633342743,0.09260825254023075
3,2.412529706954956,0.09025592978735615,2.4038376212120056,0.09132209932431579
4,2.409301519393921,0.09149894067891558,2.400864064693451,0.09107795869931579
5,2.397153854370117,0.0914795264265591,2.399956926703453,0.09260825254023075
6,2.3978517055511475,0.0935060771784388,2.3995709866285324,0.09960106387734413
7,2.395928144454956,0.09395708547050792,2.400862827897072,0.08586373832076788
8,2.389556646347046,0.09156863290564458,2.399746313691139,0.09107795869931579
9,2.4014477729797363,0.09310484896028849,2.399983748793602,0.09740379825234413
10,2.3939266204833984,0.09412285349422828,2.399238556623459,0.09960106387734413
11,2.3960628509521484,0.09022655948660427,2.3994482159614563,0.09260825254023075
12,2.3979711532592773,0.0927718196596418,2.3996091336011887,0.09260825254023075
13,2.4038889408111572,0.09371166928370196,2.399713397026062,0.08914665039628744
14,2.3835268020629883,0.09042269338790636,2.4003958255052567,0.09740379825234413
15,2.4031789302825928,0.0920569763932013,2.3994459956884384,0.09260825254023075
16,2.3998265266418457,0.08991344222672899,2.3991652876138687,0.09143533883616328
17,2.395343065261841,0.09430903129111555,2.3998773097991943,0.09960106387734413
18,2.3979339599609375,0.09342792226855916,2.3995776176452637,0.09260825254023075
19,2.3960421085357666,0.09454349590871568,2.400328516960144,0.09740379825234413
20,2.4026598930358887,0.09370171323530656,2.399463474750519,0.09960106387734413
21,2.394104480743408,0.09224315424610798,2.399439439177513,0.09960106387734413
22,2.399477958679199,0.09212567304310046,2.399369165301323,0.09260825254023075
23,2.399523973464966,0.0949651339560523,2.3993972688913345,0.09740379825234413
24,2.3971660137176514,0.08971730838144633,2.3991182446479797,0.09740379825234413
25,2.403623104095459,0.09332039711394705,2.3999939411878586,0.08914665039628744
