epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.1743345260620117,0.21513944416117847,2.092386841773987,0.3410312086343765
2,1.4631839990615845,0.4177775940948859,1.5749974474310875,0.49780065566301346
3,1.0599805116653442,0.5453552115232425,1.2653382420539856,0.5909408219158649
4,1.005944848060608,0.6220012423687411,1.090342566370964,0.6448262967169285
5,1.0120718479156494,0.6619737242397509,0.9655451104044914,0.6896349303424358
6,0.7382420897483826,0.691707420169859,0.9022559337317944,0.7092098146677017
7,0.6220781207084656,0.7180924039137991,0.8159336633980274,0.7308032736182213
8,0.7982556223869324,0.741597604930849,0.7623350881040096,0.7452293857932091
9,0.892383337020874,0.7566735296321094,0.708825409412384,0.7688196040689945
10,0.4778957664966583,0.7675226200792126,0.6825266145169735,0.7774517945945263
11,0.6299170255661011,0.7798088641094982,0.6582268215715885,0.7832893505692482
12,0.6865873336791992,0.788727479321616,0.6288660615682602,0.7955400161445141
13,0.7402581572532654,0.7974703706296763,0.6168087385594845,0.8029296845197678
14,0.5345472097396851,0.8031099662744909,0.6108912117779255,0.79826919734478
15,0.580866277217865,0.8090522253423705,0.5932343676686287,0.8083662316203117
16,0.5821076035499573,0.8161105558388215,0.5674875378608704,0.8178877159953117
17,0.5834134221076965,0.8202522661452903,0.5695798918604851,0.8168457001447678
18,0.32584336400032043,0.8243352354021001,0.5499245692044497,0.8181973062455654
19,0.4510469138622284,0.8275555148160547,0.5501129701733589,0.8167324624955654
20,0.43306100368499756,0.82967017647019,0.5398819707334042,0.8225918374955654
21,0.4860263764858246,0.8332533531619194,0.531666923314333,0.8247454687952995
22,0.34625738859176636,0.835720956325531,0.5290129259228706,0.8287171684205532
23,0.5568655729293823,0.8396267084250773,0.5386515352874994,0.8190866000950336
24,0.4251048266887665,0.8395873819078717,0.5226858146488667,0.8316468559205532
25,0.5665748119354248,0.8420251168702778,0.5160448793321848,0.8292490839958191
