epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.0164682865142822,0.19264229168569236,1.7954142168164253,0.37745179422199726
2,1.2246891260147095,0.45357152797225725,1.2736691758036613,0.5116075873374939
3,1.0244895219802856,0.5681644857377934,1.093315750360489,0.6085667386651039
4,0.8914488554000854,0.6342003712976786,0.926045335829258,0.6884620152413845
5,1.3059369325637817,0.6832179095512046,0.8348794989287853,0.7172446362674236
6,0.8451972007751465,0.7262175235533177,0.790403351187706,0.7361961826682091
7,0.6222985982894897,0.7526607499983078,0.6909250169992447,0.7728567570447922
8,0.737012505531311,0.7719958662090445,0.6467834189534187,0.7855957001447678
9,0.5026612877845764,0.7916450953125057,0.6069848425686359,0.8052142187952995
10,0.6791335344314575,0.8030990147052851,0.5595782119780779,0.8222562745213509
11,0.7217336893081665,0.8144364486959644,0.5483742021024227,0.8229886963963509
12,0.4338974952697754,0.822298728881922,0.5282533373683691,0.8325538113713264
13,0.46369943022727966,0.8337631019434535,0.49157400242984295,0.8447608426213264
14,0.5313566327095032,0.8406153424341876,0.48608548380434513,0.8450268022716045
15,0.3388969898223877,0.8474491646415309,0.49548613280057907,0.8396775238215923
16,0.31061455607414246,0.8532256555736513,0.4444251302629709,0.856344535946846
17,0.48382386565208435,0.8572683029605034,0.4528295863419771,0.8558780737221241
18,0.5638387203216553,0.8645227672462177,0.4649510011076927,0.8504197113215923
19,0.43590569496154785,0.8636610727561148,0.43649244494736195,0.85860725492239
20,0.27387338876724243,0.8718175538500449,0.46093981340527534,0.85909553617239
21,0.4637477993965149,0.8740780712070322,0.4174254834651947,0.86666389554739
22,0.39540770649909973,0.8756451508156339,0.4114211741834879,0.8681723736226559
23,0.2854900360107422,0.8805111628726012,0.4670937340706587,0.8549233265221119
24,0.29940780997276306,0.8826352823945812,0.4010888896882534,0.8722573108971119
25,0.23067322373390198,0.8844174128726012,0.396966191008687,0.8727892264723778
