epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.075793504714966,0.1381653533317148,2.078718423843378,0.13734611744680714
2,2.048749685287476,0.2072992435035606,2.0775975783665808,0.14750433961549822
3,1.8681399822235107,0.3113915454596281,2.09670478105543,0.15097261592744476
4,1.5391448736190796,0.461559076483051,2.1783063610394735,0.14786339923737515
5,1.3687868118286133,0.5245571794609228,2.3152524630228553,0.16406052683788278
6,1.015896558761597,0.6846404677877823,2.460839867591852,0.16536261017123494
7,0.9691161513328552,0.7081803946445385,2.698184688885984,0.16724865759411092
8,0.6188638210296631,0.8251812811940908,2.8263826171556947,0.1700658922393938
9,0.6064187288284302,0.8219372977813085,3.1948770284652475,0.17296204219259562
10,0.3610594570636749,0.9018807243555784,3.2920999328295157,0.17953953519461172
11,0.2734649181365967,0.8937595412135124,3.7023950616518504,0.1730291185279502
12,0.2445938140153885,0.9441549368202686,3.774074753125491,0.17356770733991023
13,0.2110058963298797,0.9380836927642424,4.240139285723369,0.1710759935279592
14,0.1277813911437988,0.9686349450300136,4.305415411790212,0.17267005890607331
15,0.1393974870443344,0.965343256170551,4.727348168690992,0.17130089923739136
16,0.1260395646095276,0.9818311668932438,4.790078361829099,0.16627209509411547
17,0.140809416770935,0.9819364001353582,5.169942418734224,0.17141335209209504
18,0.0662700086832046,0.9905472677201032,5.265257517496725,0.17242345338066045
19,0.1218467056751251,0.99058795782427,5.559641003608692,0.16902225340404367
20,0.0334597378969192,0.99462890625,5.6539607842763075,0.16934777423737554
21,0.0351789817214012,0.9958860899011294,5.907068133354168,0.1742641255259478
22,0.0473581217229366,0.9963743711511294,6.006455938021333,0.16981928671398094
23,0.0236537680029869,0.9973958333333334,6.190792083740216,0.17126736044882143
24,0.0106084141880273,0.9975992838541666,6.3215906222661244,0.17112137004730824
25,0.011406454257667,0.9987386067708334,6.465711593627926,0.1757121992607883
26,0.0134600643068552,0.9980875651041666,6.593787391980477,0.17130089923739136
27,0.0124071780592203,0.9988199869791666,6.6973206996917485,0.17491516719261144
28,0.0080057522282004,0.9970296223958334,6.810901482899983,0.17556620885927512
29,0.0113593852147459,0.9988606770833334,6.8934681415557755,0.17755287140607565
30,0.0087383054196834,0.9977213541666666,7.03551244735717,0.16873027135928176
31,0.0061517776921391,0.9988606770833334,7.099408070246355,0.16641808673738903
32,0.0092254383489489,0.997269553442796,7.238672335942572,0.1696397562821623
33,0.0403082408010959,0.9982334884504476,7.259699225425707,0.16721512004732628
34,0.0363144427537918,0.9957191205273072,7.37887414296467,0.17029079794882596
35,0.0067207678221166,0.9965006510416666,7.3600901762644435,0.17014480754731276
36,0.0338621474802494,0.9956784304231404,7.545222679773944,0.16742818802592963
37,0.0460287220776081,0.9947341394921144,7.512887875239037,0.16967329507070736
38,0.0789830535650253,0.995372553045551,7.67856136957802,0.16706912840405272
39,0.0128560904413461,0.9941364154219628,7.659286061922688,0.16876380890606646
40,0.0098785683512687,0.9983274961511294,7.782143354415886,0.16822522009410645
41,0.0040943501517176,0.9988199869791666,7.80632181962331,0.16706912840405272
42,0.006399487145245,0.9994303385416666,7.9048624833424705,0.1695273034274338
43,0.0029296053107827,0.99951171875,7.9403173526128095,0.16938131302594542
44,0.0029010504949837,0.9996337890625,8.028852025667824,0.1710089171926046
45,0.0020133436191827,0.9995524088541666,8.066210905710834,0.17035787552594095
46,0.0018893284723162,0.9996337890625,8.151512980461114,0.17003235469260913
47,0.001249995897524,0.9995930989583334,8.181500116984038,0.1716599588592683
48,0.0053115827031433,0.9996744791666666,8.24661417802175,0.1690557921926136
49,0.0011278593447059,0.9994303385416666,8.304978171984333,0.16873027135928176
50,0.0015762724215164,0.9995930989583334,8.3515099287033,0.17035787552594095
51,0.0030871338676661,0.99951171875,8.414175907770785,0.16873027135928176
52,0.0009035862749442,0.9995524088541666,8.46018417676288,0.16710266719259778
53,0.0011533761862665,0.9995930989583334,8.521817485491434,0.16873027135928176
54,0.0010099903447553,0.9996744791666666,8.557725310325601,0.16890980054934004
55,0.0131604839116334,0.9989378477136294,8.633617480595886,0.16908932973939828
56,0.0260726027190685,0.9993040586511294,8.657858212788893,0.16873027135928176
57,0.0041689737699925,0.9975992838541666,8.69197050730386,0.16615964223938695
58,0.003576576244086,0.9991861979166666,8.704970359802234,0.16778724640607098
59,0.0376490727066993,0.9988157774011294,8.805941502253207,0.16710266719259778
60,0.0124975983053445,0.9991819883386294,8.820509354273469,0.16630563388266054
61,0.0009222454391419,0.999267578125,8.934606711069724,0.16319641719261577
62,0.000777332810685,0.9991455078125,8.92051045099893,0.16073824092744943
63,0.1697224974632263,0.9936102504531542,9.084474960962924,0.16461095338064677
64,0.0254799574613571,0.973054732506474,8.821342706680275,0.16775370885926144
65,0.1555531322956085,0.992397965863347,8.846650838851906,0.1649700117607881
66,0.0355452746152877,0.9866452272981404,8.759411096572874,0.1660925659040572
67,0.0079018520191311,0.9978434244791666,8.869112173716221,0.1660925659040572
68,0.0087833609431982,0.9982096354166666,8.870561838150023,0.16742818802592963
69,0.003790482180193,0.9995524088541666,8.929275035858131,0.16840475052594994
70,0.0014879853697493,0.999755859375,8.954583168029762,0.1659465742607836
71,0.0073154009878635,0.999710959692796,9.006148576736448,0.1660925659040572
72,0.0009974471759051,0.9995930989583334,9.027711391448973,0.16706912840405272
73,0.0016207861481234,0.9997151692708334,9.069566647211705,0.1665640783806626
74,0.00162272923626,0.9996744791666666,9.096817016601557,0.16775370885926144
75,0.0016416831640526,0.999755859375,9.13644727071125,0.16772017007071635
76,0.0011841251980513,0.99951171875,9.172696749369278,0.16706912840405272
77,0.0007102245581336,0.9997151692708334,9.192322651545204,0.16772017007071635
78,0.004442183766514,0.9994303385416666,9.223317941029848,0.1668895992139944
79,0.0009072211687453,0.9996337890625,9.258695363998411,0.16641808673738903
80,0.0014856099151074,0.9995524088541666,9.30093614260354,0.16674360757072085
81,0.0005939886905252,0.9996744791666666,9.322831789652492,0.16706912840405272
82,0.0007757474668323,0.9995930989583334,9.372995932896922,0.16772017007071635
83,0.0006777217495255,0.999755859375,9.388922214508039,0.16674360757072085
84,0.0016799172153696,0.9996337890625,9.444371223449691,0.16772017007071635
85,0.0007530631264671,0.9997965494791666,9.450407266616802,0.1665640783806626
86,0.002416988601908,0.9985758463541666,9.44604738553365,0.16786616171398994
87,0.0004534919862635,0.9993489583333334,9.454592784245792,0.17130089923739136
88,0.0005371225415728,0.9995524088541666,9.526403427124004,0.16819168254732178
89,0.000675791001413,0.9994710286458334,9.544947465260814,0.1680456909040482
90,0.001274989801459,0.9995930989583334,9.599950472513823,0.1673611104488146
91,0.0005897437804378,0.9996744791666666,9.608836571375516,0.16819168254732178
92,0.0033989315852522,0.9997151692708334,9.662647167841579,0.16786616171398994
93,0.0004019642365165,0.9996744791666666,9.670385599136333,0.1688427242139854
94,0.0005842130049131,0.9996337890625,9.707326014836617,0.16981928671398094
95,0.0004976197378709,0.998779296875,9.698296944300328,0.1694937658806491
96,0.0775003582239151,0.9961133934557438,9.61754608154296,0.16526199504731043
97,0.1236009001731872,0.957408685858051,9.618760903676332,0.16221985469259542
98,0.0679607987403869,0.9849923669050136,9.498179117838536,0.17429766307273245
99,0.0362009368836879,0.9892858744909366,9.508190472920715,0.17274897421399227
100,0.0062274532392621,0.9982503255208334,9.556567112604768,0.17429766307273245
