epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.2949397563934326,0.14632482949952433,2.269442528486252,0.23200008273124695
2,1.9280394315719604,0.28545343763846204,1.9004103168845177,0.36719788797199726
3,1.7079066038131714,0.39019788611204104,1.7004799470305443,0.4181277006864548
4,1.7027995586395264,0.45192430230011615,1.5036200508475304,0.48998815566301346
5,1.448888897895813,0.5147199966853723,1.307359255850315,0.5464459359645844
6,1.1792024374008179,0.5721493883240492,1.1587250009179115,0.5975108034908772
7,1.0455820560455322,0.6110456227359915,1.0554579012095928,0.6493953615427017
8,0.8594925403594971,0.6496775239930117,0.9812161065638065,0.6647544018924236
9,1.04593026638031,0.6763054352057608,0.9165020622313023,0.693781167268753
10,1.0122205018997192,0.700272596420202,0.8639222010970116,0.713068276643753
11,0.7715059518814087,0.7157029558841447,0.8331382088363171,0.7297789230942726
12,0.6743815541267395,0.7287239548855258,0.8074879869818687,0.7319107353687286
13,0.5018386244773865,0.7415786882988492,0.7728317826986313,0.7418072633445263
14,0.7190970182418823,0.7508492496676911,0.7494122944772243,0.7533691376447678
15,0.7556633353233337,0.7585144002634779,0.7253595404326916,0.7671282812952995
16,0.5233339071273804,0.7647623097089896,0.7004461549222469,0.7749407812952995
17,0.5517493486404419,0.773856648825165,0.6947699934244156,0.7771598622202873
18,0.816674530506134,0.7782607006847411,0.685461912304163,0.7790911719202995
19,1.0088744163513184,0.7838515119445055,0.6808227226138115,0.7773603722453117
20,0.4625922441482544,0.7887185189060699,0.6893419623374939,0.7780927941203117
21,0.7818810343742371,0.7905285259834806,0.6533336602151394,0.7830628715455532
22,0.7111572623252869,0.7979009693726561,0.6267597079277039,0.7895414307713509
23,0.4932255446910858,0.8028844621844757,0.6327515691518784,0.7947816215455532
24,0.6652898192405701,0.8061435702151822,0.6182554922997952,0.7991979718208313
25,0.4616115987300873,0.8084941896280848,0.6090146638453007,0.8041898682713509
